text,label
"@JetBlue can't link my flight from last week to my TruBlue account and 1800 num isn't answering..don't make me fly @Delta again, dont do it!",-1
@AmericanAir can you take care @Cowboycerrone please.  Thanks,0
"@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA",1
@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!,0
@USAirways I have been I hold for 40 min. My 5:50 flight just got Cancelled Flightled and rescheduled for Monday. This is unacceptable!,-1
"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",-1
@SouthwestAir Thank you for having flights going out of Nashville! You guys Rock! #DisneyPrincessHalfMarathon #girlsweekend #bffs,1
"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",0
@united #CustomerService #fail long time flyer switching airlines #frustrated,-1
@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm,1
@SouthwestAir no. Told to call cust service on monday,-1
@united From the air: Another missed cnxn 2day. ATC went on strike in Belize this AM. Now family &amp; I miss cnxn in EWR. Please see my DMs.,-1
@JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?,1
@AmericanAir you're not finding it bc @united  rebooked us on your airline when they realized they couldn't get us home - and we're at ORD,-1
@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,-1
@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,0
@USAirways thanks for slowing the inbound plane down so that we didn't need to worry about 4438 EYW being Late Flight. Great holz ahead. Cheers! 😀,1
@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?,-1
"@united I guess that's too much ask, huh?",0
@AmericanAir yes. No one is answering and I'm on a train,0
@SouthwestAir have sent you a DM with the details. Thanks!,1
@united I had one interview I was the last person what does that mean?,-1
@united I hope so too :),1
@AmericanAir so disappointed with this airline never again will I book with you guys,-1
@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,0
"@JetBlue I've spent three hours talking to all different people, most of which couldn't help. I probably won't be using JetBlue again.",-1
@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing,-1
@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now,1
@USAirways @satesq theres only one flt PHL-CRW per day.,0
@united no apology? Cool.,-1
@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue,-1
"“@AmericanAir: @TilleyMonsta George, that doesn't look good. Please follow this link to start the refund process: http://t.co/4gr39s91Dl”😂",0
"“@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlue” and now I'M feeling like a boss #jetbluefame",1
"@united In 2015, United is ""unable"" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice",-1
@SouthwestAir don't ever tweet me again,-1
@JetBlue how come you're responding to everyone else and not me #wtf,-1
@united we are never going to get to out gate at this rate.,-1
@JetBlue Flight I want to book was $320 one day; went to purchase next day &amp; price doubled to $737. Inquiring on chance it may go down?,0
@SouthwestAir any chance they will change this to include Northeast airports?  JetBlue has.,0
"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",-1
@AmericanAir I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?,-1
@JetBlue @KleinErin Hi! Know a pastor or homeschool mom who might like SpiritED? Have 'em contact me on Prefundia:http://t.co/jRbZLHRW7y,0
"@SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. 👍",1
@USAirways but in the meantime I'll be sleeping on a park bench on dadeland st.  Thanks guys!,-1
@JetBlue where's my selfie?,1
@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3,1
"@JetBlue Felt a bit like they were adding insult to injury, since we'll be in terminal 5 for seven hours until the next flight :/",-1
@united Confirmation number: NJV4BP - All I need is email confirmation of flight from NYC - SFO Feb 4,0
@SouthwestAir Thank you thank you thank you,1
@united Another terrible experience with United. Discrimination. Delays. And no help from customer service #united #notimpressed,-1
@USAirways i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?,-1
"@AmericanAir in line at SFO. Customer service is rude, disorganized, and congested. Very dissapointing.",-1
"@JetBlue I believe it's Irina. On the flip-side, super disappointed that EatUp Cafe isn't available on this BOS --&gt; SFO flight today.",-1
@JetBlue what is the name of this tailfin? http://t.co/qxV45MV0Ug,0
"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?",-1
@united We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,0
@JetBlue Sure did go south after breakfast though! Delayed three hours. :( :( :(,-1
@SouthwestAir On my flight today from RSW to GRR I was able to snag a free SW Agent to check for me. It looks like we are (finally) all set.,1
@united Where are my bags!!!  They weren't in LAX like your promised.  9 out of 10 things today were a mess today because of you.,-1
@USAirways how do I get a hold of customer service? I've called multiple times &amp; have been on hold for 30+ mins only to have to hang up,-1
@AmericanAir 3198 to AEX. Is it still going?,0
@JetBlue yes! Announced we will take off. You're on it! Thank you!,1
@SouthwestAir Who can I contact about requesting a charity donation? #ThankYou,0
@SouthwestAir I will tell marry a lamp if you give me tickets to the Vegas show please I am desperate,0
@SouthwestAir is there any chance I could get tickets to the #DestinationDragons show in Vegas? Ive been a huge fan for years! Pretty please,0
@AmericanAir thanks.....,1
@JetBlue I appreciate the credit for my troubles but the lack of personal response troubles me.,-1
@AmericanAir cannot talk to any agents keep getting hung up on crazy,-1
@JetBlue insane the craziness I've seen with Jet Blue today at Newark Delayed 3 hours and now we are waiting for a Pilot!! #jetblue,-1
@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?,0
@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,1
"@USAirways - Janet &amp; my DEN-PHL  flight Cancelled Flightled Saturday, USAIR rescheduled automatically &amp; notified us by email at no additional cost.",1
@AmericanAir what do kids aged 11 and 12 need to fly with AA internally within the usa. Thanks for confirming,0
@united should NOT sell tickets for @SilverAirways on http://t.co/onhXHCO6bK.  has terrible service and UA staff cannot reach Silver,-1
@JetBlue yup 33036 feet. But no selfie.,0
"@SouthwestAir got an email confirmation of wifi purchase on a recent flight. Trouble is, I've never flown with you. Ever. #concerned #scam?",0
@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.,-1
"@AmericanAir Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?",-1
@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,1
@AmericanAir i was spoken 2 like I'm an idiot and that is not OK!! I don't need to deal w/ that esp after the travel experience I've had,-1
@USAirways @AmericanAir I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN.,1
"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",-1
@JetBlue becomes first #airline to accept #Apple Pay - Future #Travel Experience http://t.co/czOr4nyh9n,0
@JetBlue @Amagrino will you cover the cost of my car service waiting time?!,-1
"@AmericanAir Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",-1
@united airlines: you kidding? Bagage lost this morning from ny to Washington and still no trace? #badservice,-1
@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. 😳,0
@united DM does not work what do I do?,0
@USAirways HELLO!! Is anyone behind your twitter account? #badcustomerservice,-1
"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",0
@SouthwestAir do you have any tickets to the Atlanta show? I would love to go with my sister ♥️🙏,0
@united Yes but unbelievable.  Should have a free fare lock,-1
@AmericanAir no private msg me and will provide details...u really need customer svc training for your staff,-1
@united I've been waiting on my bag in IAH for 45mins.  They're only 4 freaking people on that flight waiting for bags.  Fix this!!,-1
@JetBlue they tried to have us towed. Do you think I'll be flying out of your terminal again? Risk of $75 fine from corrupt police official,-1
